联系方式,#genre#
山西卫视,http://www.8700956.top:18888/rtp/239.81.1.046:4056
青海卫视,http://www.8700956.top:18888/rtp/239.81.1.047:4056
内蒙古卫视,http://www.8700956.top:18888/rtp/239.81.1.048:4056
西藏卫视,http://www.8700956.top:18888/rtp/239.81.1.049:4056
吉林卫视,http://www.8700956.top:18888/rtp/239.81.1.050:4056
宁夏卫视,http://www.8700956.top:18888/rtp/239.81.1.051:4056
山东教育卫视,http://www.8700956.top:18888/rtp/239.81.1.052:4056
夏门卫视,http://www.8700956.top:18888/rtp/239.81.1.053:4056
兵团卫视,http://www.8700956.top:18888/rtp/239.81.1.054:4056
大湾区卫视,http://www.8700956.top:18888/rtp/239.81.1.055:4056
康巴卫视,http://www.8700956.top:18888/rtp/239.81.1.056:4056
延边卫视,http://www.8700956.top:18888/rtp/239.81.1.057:4056
农林卫视,http://www.8700956.top:18888/rtp/239.81.1.058:4056
安多卫视,http://www.8700956.top:18888/rtp/239.81.1.059:4056
CETV1,http://www.8700956.top:18888/rtp/239.81.1.060:4056
CETV2,http://www.8700956.top:18888/rtp/239.81.1.061:4056
CETV3,http://www.8700956.top:18888/rtp/239.81.1.062:4056
CETV4,http://www.8700956.top:18888/rtp/239.81.1.063:4056
CETV4,http://www.8700956.top:18888/rtp/239.81.0.188:4056
卡酷少儿,http://www.8700956.top:18888/rtp/239.81.1.064:4056
金鹰卡通,http://www.8700956.top:18888/rtp/239.81.1.065:4056
哈哈炫动,http://www.8700956.top:18888/rtp/239.81.1.066:4056
优漫卡通,http://www.8700956.top:18888/rtp/239.81.1.067:4056
嘉佳卡通,http://www.8700956.top:18888/rtp/239.81.1.068:4056
北京纪实科教,http://www.8700956.top:18888/rtp/239.81.1.069:4056
纪实人文,http://www.8700956.top:18888/rtp/239.81.1.070:4056
家庭理财,http://www.8700956.top:18888/rtp/239.81.1.071:4056
京视剧场,http://www.8700956.top:18888/rtp/239.81.1.072:4056
弈坛春秋,http://www.8700956.top:18888/rtp/239.81.1.073:4056
发现之旅,http://www.8700956.top:18888/rtp/239.81.1.074:4056
老故事,http://www.8700956.top:18888/rtp/239.81.1.075:4056
中华美食,http://www.8700956.top:18888/rtp/239.81.1.076:4056
置业频道,http://www.8700956.top:18888/rtp/239.81.1.077:4056
CCTV4K超高清,http://www.8700956.top:18888/rtp/239.81.1.078:4056
纪实人文,http://www.8700956.top:18888/rtp/239.81.1.079:4056
南宁文旅,http://www.8700956.top:18888/rtp/239.81.0.139:4056
吉林卫视,http://www.8700956.top:18888/rtp/239.81.0.143:4056
精彩影视,http://www.8700956.top:18888/rtp/239.81.0.152:4056
示索记录,http://www.8700956.top:18888/rtp/239.81.0.153:4056

贺州综合,http://www.8700956.top:18888/rtp/239.81.0.163:4056
北海新闻综合,http://www.8700956.top:18888/rtp/239.81.0.154:4056
钦州综合,http://www.8700956.top:18888/rtp/239.81.0.164:4056
河池新闻综合,http://www.8700956.top:18888/rtp/239.81.0.168:4056
贵港综合,http://www.8700956.top:18888/rtp/239.81.0.172:4056
桂林新闻综合,http://www.8700956.top:18888/rtp/239.81.0.174:4056
柳州新闻综合,http://www.8700956.top:18888/rtp/239.81.0.175:4056
梧州新闻综合,http://www.8700956.top:18888/rtp/239.81.0.176:4056
梧州新闻综合,http://www.8700956.top:18888/rtp/239.81.0.244:4056

BESTV4K,http://www.8700956.top:18888/rtp/239.81.0.189:4056
精彩竟技,http://www.8700956.top:18888/rtp/239.81.0.190:4056
精彩篮球,http://www.8700956.top:18888/rtp/239.81.0.191:4056
精彩羽毛球,http://www.8700956.top:18888/rtp/239.81.0.192:4056
精彩广场舞,http://www.8700956.top:18888/rtp/239.81.0.193:4056
北京纪实,http://www.8700956.top:18888/rtp/239.81.0.195:4056
CCTV4K高清,http://www.8700956.top:18888/rtp/239.81.0.196:4056
江西卫视,http://www.8700956.top:18888/rtp/239.81.0.204:4056
CCTV13,http://www.8700956.top:18888/rtp/239.81.0.206:4056
甘肃卫视,http://www.8700956.top:18888/rtp/239.81.0.207:4056
辽宁卫视,http://www.8700956.top:18888/rtp/239.81.0.210:4056
安微卫视,http://www.8700956.top:18888/rtp/239.81.0.211:4056
夏门卫视,http://www.8700956.top:18888/rtp/239.81.0.212:4056
兵团卫视,http://www.8700956.top:18888/rtp/239.81.0.213:4056
广西综艺,http://www.8700956.top:18888/rtp/239.81.0.214:4056
东南卫视,http://www.8700956.top:18888/rtp/239.81.0.215:4056
CCTV17,http://www.8700956.top:18888/rtp/239.81.0.228:4056
CCTV11,http://www.8700956.top:18888/rtp/239.81.0.229:4056
CCTV15,http://www.8700956.top:18888/rtp/239.81.0.230:4056
CCTV3,http://www.8700956.top:18888/rtp/239.81.0.231:4056
CCTV5,http://www.8700956.top:18888/rtp/239.81.0.232:4056
CCTV6,http://www.8700956.top:18888/rtp/239.81.0.233:4056
CCTV8,http://www.8700956.top:18888/rtp/239.81.0.234:4056
新动漫,http://www.8700956.top:18888/rtp/239.81.0.235:4056
乒羽先锋,http://www.8700956.top:18888/rtp/239.81.0.236:4056
CHC家庭影院,http://www.8700956.top:18888/rtp/239.81.0.238:4056
CHC动作电影,http://www.8700956.top:18888/rtp/239.81.0.239:4056
CHC高清电影,http://www.8700956.top:18888/rtp/239.81.0.240:4056
南宁新闻,http://www.8700956.top:18888/rtp/239.81.0.241:4056
三沙卫视,http://www.8700956.top:18888/rtp/239.81.0.242:4056

CETV2,http://www.8700956.top:18888/rtp/239.81.0.245:4056
CETV4,http://www.8700956.top:18888/rtp/239.81.0.246:4056
广西都市,http://www.8700956.top:18888/rtp/239.81.0.247:4056
广西新闻,http://www.8700956.top:18888/rtp/239.81.0.248:4056
广西公共,http://www.8700956.top:18888/rtp/239.81.0.249:4056
广西影视,http://www.8700956.top:18888/rtp/239.81.0.250:4056
上海乐游频道,http://wyhawk.x3322.net:8888/udp/238.1.78.151:7080
上海纪实人文,http://wyhawk.x3322.net:8888/udp/238.1.78.153:7096
上海动漫秀场,http://wyhawk.x3322.net:8888/udp/238.1.78.154:7104
上海生活时尚,http://wyhawk.x3322.net:8888/udp/238.1.78.155:7112
凤凰中文,http://118.250.108.154:8888/udp/239.76.246.134:1234
凤凰资讯,http://118.250.108.154:8888/udp/239.76.246.135:1234
凤凰资讯,http://118.250.108.154:8888/udp/239.76.253.134:9000
凤凰中文,http://118.250.108.154:8888/udp/239.76.253.135:9000
凤凰卫视资讯台,http://120.41.124.126:8888/rtp/239.61.2.183:9086
凤凰卫视中文台,http://120.41.124.126:8888/rtp/239.61.2.184:9092
凤凰中文,http://58.45.108.203:6666/udp/239.76.246.134:1234
凤凰资讯,http://58.45.108.203:6666/udp/239.76.246.135:1234
凤凰资讯,http://58.45.108.203:6666/udp/239.76.253.134:9000
凤凰中文,http://58.45.108.203:6666/udp/239.76.253.135:9000
凤凰中文,http://118.79.113.176:6000/rtp/226.0.2.145:9072
凤凰中文,http://120.41.124.126:8888/rtp/239.61.2.248:9476
深圳卫视,http://gzly.hkychina.com:6001/rtp/239.252.219.212:5140?Cf=cfss.cc
广东卫视,http://gzly.hkychina.com:6001/rtp/239.252.219.213:5140?Cf=cfss.cc
广西国际,http://www.8700956.top:18888/rtp/239.81.0.008:4056
广西移动,http://www.8700956.top:18888/rtp/239.81.0.010:4056
南宁文旅,http://www.8700956.top:18888/rtp/239.81.0.139:4056
吉林卫视,http://www.8700956.top:18888/rtp/239.81.0.143:4056
吉林卫视,http://www.8700956.top:18888/rtp/239.81.0.151:4056
精彩影视,http://www.8700956.top:18888/rtp/239.81.0.152:4056
示索记录,http://www.8700956.top:18888/rtp/239.81.0.153:4056
贺州综合,http://www.8700956.top:18888/rtp/239.81.0.163:4056
BESTV4K,http://www.8700956.top:18888/rtp/239.81.0.189:4056
精彩竟技,http://www.8700956.top:18888/rtp/239.81.0.190:4056
精彩篮球,http://www.8700956.top:18888/rtp/239.81.0.191:4056
精彩羽毛球,http://www.8700956.top:18888/rtp/239.81.0.192:4056
精彩广场舞,http://www.8700956.top:18888/rtp/239.81.0.193:4056
北京纪实,http://www.8700956.top:18888/rtp/239.81.0.195:4056
CCTV4K高清,http://www.8700956.top:18888/rtp/239.81.0.196:4056
江西卫视,http://www.8700956.top:18888/rtp/239.81.0.204:4056
CCTV13,http://www.8700956.top:18888/rtp/239.81.0.206:4056
甘肃卫视,http://www.8700956.top:18888/rtp/239.81.0.207:4056
辽宁卫视,http://www.8700956.top:18888/rtp/239.81.0.210:4056
安微卫视,http://www.8700956.top:18888/rtp/239.81.0.211:4056
夏门卫视,http://www.8700956.top:18888/rtp/239.81.0.212:4056
兵团卫视,http://www.8700956.top:18888/rtp/239.81.0.213:4056
广西综艺,http://www.8700956.top:18888/rtp/239.81.0.214:4056
东南卫视,http://www.8700956.top:18888/rtp/239.81.0.215:4056
CCTV17,http://www.8700956.top:18888/rtp/239.81.0.228:4056
CCTV11,http://www.8700956.top:18888/rtp/239.81.0.229:4056
CCTV15,http://www.8700956.top:18888/rtp/239.81.0.230:4056
CCTV3,http://www.8700956.top:18888/rtp/239.81.0.231:4056
CCTV5,http://www.8700956.top:18888/rtp/239.81.0.232:4056
CCTV6,http://www.8700956.top:18888/rtp/239.81.0.233:4056
CCTV8,http://www.8700956.top:18888/rtp/239.81.0.234:4056
新动漫,http://www.8700956.top:18888/rtp/239.81.0.235:4056
乒羽先锋,http://www.8700956.top:18888/rtp/239.81.0.236:4056
CHC家庭影院,http://www.8700956.top:18888/rtp/239.81.0.238:4056
CHC动作电影,http://www.8700956.top:18888/rtp/239.81.0.239:4056
CHC高清电影,http://www.8700956.top:18888/rtp/239.81.0.240:4056
南宁新闻,http://www.8700956.top:18888/rtp/239.81.0.241:4056
三沙卫视,http://www.8700956.top:18888/rtp/239.81.0.242:4056
CETV2,http://www.8700956.top:18888/rtp/239.81.0.245:4056
CETV4,http://www.8700956.top:18888/rtp/239.81.0.246:4056
广西都市,http://www.8700956.top:18888/rtp/239.81.0.247:4056
广西新闻,http://www.8700956.top:18888/rtp/239.81.0.248:4056
广西公共,http://www.8700956.top:18888/rtp/239.81.0.249:4056
广西影视,http://www.8700956.top:18888/rtp/239.81.0.250:4056
🇹🇼重温经典-频道,#genre#
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
龙腾功夫台,http://cfss.cc/cdn/yy/1356261006.flv
熊猫功夫台,http://cfss.cc/cdn/yy/1507716299.flv
‍‍‌‌‌‌​‍‌‌‌​‌‌‌‌‌​‍‌‌‌​‌‌‍‌​‍‍‍‍‌​‍‍‍‍‍​‍‍‍‍‌​‌‌‌‌‌​‌‌‌‌‍​‌‌‍‍‍​‍‍‍‍‍​‍‍‌‌‌​‌‍​‍‌‌‌‌​‌‌‌‍‍​‌‍​‌‍​‌‍​‌​‌‌‌‍‍​‍‌‍‌​‍‍‌‌‌​‍‌‌‌​‍‍‌‌‌​‌‍​‌​‍‍‍‌‌​‌‍‍‍‍​‍‍‍‍‌​‌​‍‍‍‌‌​‍‍‍‍‌​‍‍‌‌‌‌‍‍‌‌‌‌​‍‌‌‌​‌‌‌‌‌​‍‌‌‌​‌‌‍‌​‍‍‍‍‌​‍‍‍‍‍​‍‍‍‍‌​‌‌‌‌‌​‌‌‌‌‍​‌‌‍‍‍​‍‍‍‍‍​‍‍‌‌‌​‌‍​‍‌‌‌‌​‌‌‌‍‍​‌‍​‌‍​‌‍​‌​‌‌‌‍‍​‍‌‍‌​‍‍‌‌‌​‍‌‌‌​‍‍‌‌‌​‌‍​‌​‍‍‍‌‌​‌‍‍‍‍​‍‍‍‍‌​‌真武侠台,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
经典影视台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
亚洲功夫台,https://www.goodiptv.club/douyu/11849283
经典重现台,http://43.138.170.29:35455/douyu/9842814
小丸子怀旧,http://43.138.170.29:35455/douyu/9838414
经典功夫台,http://cfss.cc/cdn/yy/1355002394.flv
龙腾功夫台,http://cfss.cc/cdn/yy/1356261006.flv
熊猫功夫台,http://cfss.cc/cdn/yy/1507716299.flv
‍‍‌‌‌‌​‍‌‌‌​‌‌‌‌‌​‍‌‌‌​‌‌‍‌​‍‍‍‍‌​‍‍‍‍‍​‍‍‍‍‌​‌‌‌‌‌​‌‌‌‌‍​‌‌‍‍‍​‍‍‍‍‍​‍‍‌‌‌​‌‍​‍‌‌‌‌​‌‌‌‍‍​‌‍​‌‍​‌‍​‌​‌‌‌‍‍​‍‌‍‌​‍‍‌‌‌​‍‌‌‌​‍‍‌‌‌​‌‍​‌​‍‍‍‌‌​‌‍‍‍‍​‍‍‍‍‌​‌​‍‍‍‌‌​‍‍‍‍‌​‍‍‌‌‌‌‍‍‌‌‌‌​‍‌‌‌​‌‌‌‌‌​‍‌‌‌​‌‌‍‌​‍‍‍‍‌​‍‍‍‍‍​‍‍‍‍‌​‌‌‌‌‌​‌‌‌‌‍​‌‌‍‍‍​‍‍‍‍‍​‍‍‌‌‌​‌‍​‍‌‌‌‌​‌‌‌‍‍​‌‍​‌‍​‌‍​‌​‌‌‌‍‍​‍‌‍‌​‍‍‌‌‌​‍‌‌‌​‍‍‌‌‌​‌‍​‌​‍‍‍‌‌​‌‍‍‍‍​‍‍‍‍‌​‌真武侠台,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
经典影视台,http://ali.hlspull.yximgs.com/live/asdfg32516.flv
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
亚洲功夫台,https://www.goodiptv.club/douyu/11849283
经典重现台,http://43.138.170.29:35455/douyu/9842814
小丸子怀旧,http://43.138.170.29:35455/douyu/9838414
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典高清,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8#http://124.231.213.131:9999/tsfile/live/1111_1.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://124.231.213.120:9999/tsfile/live/1111_1.m3u8?key=txiptv
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典高清,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000635
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8#http://124.231.213.131:9999/tsfile/live/1111_1.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://124.231.213.120:9999/tsfile/live/1111_1.m3u8?key=txiptv
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典高清,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8#http://124.231.213.131:9999/tsfile/live/1111_1.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://124.231.213.120:9999/tsfile/live/1111_1.m3u8?key=txiptv
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典高清,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8#http://124.231.213.131:9999/tsfile/live/1111_1.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://124.231.213.120:9999/tsfile/live/1111_1.m3u8?key=txiptv
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典高清,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8#http://124.231.213.131:9999/tsfile/live/1111_1.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://124.231.213.120:9999/tsfile/live/1111_1.m3u8?key=txiptv
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
恐怖经典,http://43.138.170.29:35455/douyu/1165374
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
恐怖经典,http://43.138.170.29:35455/douyu/1165374
冰冰经典,http://159.75.85.63:35455/douyu/74374
华语经典,http://159.75.85.63:35455/douyu/434971
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
恐怖经典,http://43.138.170.29:35455/douyu/1165374
重温经典,#genre#
重温经典频道,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典频道,http://221.204.43.29/a18f4a1e8ee5c9fe3d0f338af6467843.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典高清,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
经典TVB功夫,https://ali.hlspull.yximgs.com/live/12344.flv
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
天映经典,http://ali.hlspull.yximgs.com/live/huanqiuhklivevcnydsjfjsetjjfcvbcdtsjjfvxcvsjnmbnljjhjjnmyhsjjftydj.flv
TVB经典台,mitv://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
千禧经典台,mitv://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
千禧经典台,mitv://generationnexxxt.com:19806/1a5b04c67ece47bb87aa482e2c73138a
中视经典,mitv://generationnexxxt.com:19806/8b9e15ff15474ccbbc2780c1484e50c9
刀郎经典老歌《手心里的温柔》《西海情歌》《披着羊皮的狼》HD[1280*720],https://vdse.bdstatic.com//2f53687e421524efba9ba2b528f7bd12.mp4
粤语和华语经典歌曲【完整版】,https://vdse.bdstatic.com//2922763f303705ef65c46689578439ea.mp4
经典粤语歌曲《上海滩》《铁血丹心》《神情神话》《沧海一声笑》HD,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
经典老歌DJ舞曲七首,https://vd2.bdstatic.com/mda-mhwbtsnrmm6v6x5r/sc/cae_h264/1630403250895754314/mda-mhwbtsnrmm6v6x5r.mp4
经典老歌DJ版精选六首,https://vdse.bdstatic.com//f203048340fe15016fbec9a72905680d.mp4
【经典老歌】DJ《精选8首》,https://vdse.bdstatic.com//200ab148a9e867ad29f5fda4ac175305.mp4
【经典老歌】DJ精选8首,https://vdse.bdstatic.com//200ab148a9e867ad29f5fda4ac175305.mp4
刀郎经典歌曲,https://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
刀郎经典歌曲7首：西海情歌》敖包相会》情人》冲动的惩罚HD,https://vdse.bdstatic.com//628ca08719cef5987ea2ae3c6f0d2386.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刀郎经典老歌合集披着羊皮的狼》西海情歌》冲动的惩罚》HD,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
邓丽君歌曲精选九首经典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
经典老歌DJ版精选六首,https://vdse.bdstatic.com//f203048340fe15016fbec9a72905680d.mp4
经典粤语歌曲上海滩》铁血丹心》神情神话》沧海一声笑》HD,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
精选韩宝仪经典歌曲10首,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
林翠萍经典老歌相会在梦里,https://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
林翠萍经典情歌相思豆,https://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
粤语和华语经典歌曲【完整版】,https://vdse.bdstatic.com//2922763f303705ef65c46689578439ea.mp4
云朵、刀郎、孙露、张雨生等经典怀旧歌曲6首HD,https://vdse.bdstatic.com//fa0ed7ad8657cc4d13972c3d9aa5ddbf.mp4
邵氏影院代,http://159.75.85.63:35455/douyu/4246519
